debug: Token file: ./pytorch.token
debug: Read dummy DCAP token
debug: enclave created:
debug:     base:           0x0000000000000000
debug:     size:           0x0000000400000000
debug:     misc_select:    0x00000000
debug:     attr.flags:     0x0000000000000005
debug:     attr.xfrm:      0x00000000000000e7
debug:     ssa_frame_size: 4
debug:     isv_prod_id:    0x00000000
debug:     isv_svn:        0x00000000
debug: adding pages to enclave: 0x3ffc44000-0x400000000 [REG:R--] (manifest) measured
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b27be0, 0xae0) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0xadf
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b286bf, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lib-dynload", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/local/lib/python3.8/dist-packages", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x171db9000
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/map", 0x1da03b600) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/map/combining.py", 0x1da03b2e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/map/combining.py", 0x1da03bae0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/map/__pycache__/combining.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03b830) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03b890) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03bbe0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b288d0, 0x9b0) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x9af
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2927f, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes", 0x1da03c420) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__init__.cpython-38-x86_64-linux-gnu.so", 0x1da03c100) = -2
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__init__.abi3.so", 0x1da03c100) = -2
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__init__.so", 0x1da03c100) = -2
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__init__.py", 0x1da03c100) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__init__.py", 0x1da03c900) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__pycache__/__init__.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03c650) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03c6b0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03ca00) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171f07d70, 0x1b9) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x1b8
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171f07f28, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe", 0x1da03b2b0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe", 0x1da03af20) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe", 0x1da03b600) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe", O_RDONLY|0x90800, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_newfstatat(3, "", 0x1da03b4d0, 4096) = 0x0
[P1:T1:python3.8] trace: ---- shim_getdents64(3, 0x171b26c80, 0x8000) = 0x108
[P1:T1:python3.8] trace: ---- shim_getdents64(3, 0x171b26c80, 0x8000) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/dataframes.py", 0x1da03b2e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/dataframes.py", 0x1da03bae0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__pycache__/dataframes.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03b830) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03b890) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03bbe0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b28c80, 0x2be3) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x2be2
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2b862, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/structures.py", 0x1da03a4c0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/structures.py", 0x1da03acc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__pycache__/structures.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03aa10) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03aa70) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03adc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b290f0, 0x3ab) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x3aa
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2949a, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe", 0x1da03b600) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/datapipes.py", 0x1da03b2e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/datapipes.py", 0x1da03bae0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/utils/data/datapipes/dataframe/__pycache__/datapipes.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03b830) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03b890) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03bbe0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2dcc0, 0x1221) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x1220
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2eee0, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/lib-dynload", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/local/lib/python3.8/dist-packages", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages", 0x1da03a7e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch", 0x1da03f6e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/__config__.py", 0x1da03f3c0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/__config__.py", 0x1da03fbc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/__pycache__/__config__.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03f910) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03f970) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03fcc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b304a0, 0x2fc) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x2fb
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b3079b, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch", 0x1da03f6e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/__future__.py", 0x1da03f3c0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/__future__.py", 0x1da03fbc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/__pycache__/__future__.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03f910) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03f970) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03fcc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2e6e0, 0x3f3) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x3f2
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2ead2, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch", 0x1da03f6e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/__init__.cpython-38-x86_64-linux-gnu.so", 0x1da03f3c0) = -2
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/__init__.abi3.so", 0x1da03f3c0) = -2
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/__init__.so", 0x1da03f3c0) = -2
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/__init__.py", 0x1da03f3c0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/__init__.py", 0x1da03fbc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/__pycache__/__init__.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03f910) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03f970) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03fcc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2e930, 0x3e8) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x3e7
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b2ed17, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler", 0x1da03e570) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler", 0x1da03e1e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler", 0x1da03e8c0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler", O_RDONLY|0x90800, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_newfstatat(3, "", 0x1da03e790, 4096) = 0x0
[P1:T1:python3.8] trace: ---- shim_getdents64(3, 0x171b307e0, 0x8000) = 0xb8
[P1:T1:python3.8] trace: ---- shim_getdents64(3, 0x171b307e0, 0x8000) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/profiler.py", 0x1da03e5a0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/profiler.py", 0x1da03eda0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/profiler/__pycache__/profiler.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03eaf0) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03eb50) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03eea0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b327e0, 0x3fa1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x3fa0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b36780, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/", 0x1da03daa0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8", 0x1da03daa0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/gzip.py", 0x1da03d780) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/gzip.py", 0x1da03df80) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/gzip.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03dcd0) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03dd30) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03e080) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b32a10, 0x4709) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x4708
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171b37118, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/gzip.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03dcd0) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03dd30) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03e080) = 0x0
[P1:T1:python3.8] trace: ---- shim_brk(0xf96000) = 0xf70000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x100000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x171be6000
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171be6030, 0x53a6) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x53a5
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171beb3d5, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x171ba6000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1719f9000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x1719b9000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x171979000
[P1:T1:python3.8] trace: ---- shim_munmap(0x1719b9000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x1719f9000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x171ba6000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/gzip.py", 0x1da03ddf0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3.8/__pycache__", 0x1da03d970) = 0x0
warning: Disallowing access to file '/usr/lib/python3.8/__pycache__/gzip.cpython-38.pyc.6205309984'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3.8/__pycache__/gzip.cpython-38.pyc.6205309984", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch", 0x1da03f6e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/_tensor_docs.py", 0x1da03f3c0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/_tensor_docs.py", 0x1da03fbc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/__pycache__/_tensor_docs.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03f910) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03f970) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03fcc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171c0e020, 0x194da) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x194d9
[P1:T1:python3.8] trace: ---- shim_read(3, 0x171c274f9, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch", 0x1da03f6e0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/_storage_docs.py", 0x1da03f3c0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/home/azureuser/.local/lib/python3.8/site-packages/torch/_storage_docs.py", 0x1da03fbc0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/home/azureuser/.local/lib/python3.8/site-packages/torch/__pycache__/_storage_docs.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da03f910) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da03f970) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
